ast_pct,ast_ratio,ast_tov,def_rating,dreb_pct,efg_pct,game_id,min,off_rating,opponent_id,oreb_pct,pace,period,pie,season,team_id,tm_tov_pct,treb_pct,ts_pct,usg_pct,team
0.622,18.2,1.44,103.5,0.762,0.554,21600860,240:00:00,117,1610612749,0.286,92.48,f,0.631,2016,1610612762,17.2,0,0.625,0.196,Jazz
0.529,13.8,0.72,90.4,0.872,0.541,21600877,240:00:00,100.9,1610612764,0.344,101.4,f,0.603,2016,1610612762,24.7,0,0.586,0.198,Jazz
0.512,17.2,3.14,115.8,0.806,0.511,21600893,240:00:00,108.5,1610612760,0.182,95.92,f,0.47,2016,1610612762,7.2,0,0.537,0.2,Jazz
0.514,14.2,1.29,117,0.75,0.411,21600903,240:00:00,86.2,1610612750,0.296,92.14,f,0.29,2016,1610612762,15.1,0,0.422,0.2,Jazz
0.658,19.5,1.79,94.6,0.816,0.595,21600915,240:00:00,114.3,1610612751,0.132,100.26,f,0.638,2016,1610612762,14.3,0,0.629,0.198,Jazz
0.585,17.2,1.71,109.2,0.875,0.511,21600931,265:00:00,105.9,1610612758,0.273,92.23,f,0.499,2016,1610612762,13.5,0,0.54,0.198,Jazz
0.485,13.1,0.84,83.9,0.723,0.469,21600944,240:00:00,93,1610612740,0.261,96.76,f,0.54,2016,1610612762,20.1,0,0.502,0.2,Jazz
0.512,16.6,1.11,114.2,0.778,0.618,21600954,240:00:00,120.3,1610612745,0.323,95.08,f,0.541,2016,1610612762,19.9,0,0.664,0.194,Jazz
0.417,13,1.15,116,0.707,0.54,21600973,240:00:00,111.4,1610612760,0.184,94.94,f,0.463,2016,1610612762,13.9,0,0.596,0.198,Jazz
0.537,18.5,2.44,118.5,0.919,0.615,21600996,240:00:00,128.6,1610612746,0.242,89.9,f,0.556,2016,1610612762,10.1,0,0.65,0.196,Jazz
0.778,21.7,1.65,89.9,0.822,0.552,21601008,240:00:00,102.1,1610612765,0.162,93.66,f,0.621,2016,1610612762,17.9,0,0.577,0.196,Jazz
0.529,14.6,1.06,95.4,0.771,0.445,21601014,240:00:00,88.1,1610612739,0.212,94.76,f,0.466,2016,1610612762,18.1,0,0.471,0.198,Jazz
0.484,12.3,1,105.4,0.821,0.426,21601032,240:00:00,95.6,1610612741,0.347,90.08,f,0.417,2016,1610612762,16.7,0,0.467,0.198,Jazz
0.5,15.6,1.82,112.5,0.783,0.489,21601046,240:00:00,105.5,1610612754,0.283,94.96,f,0.473,2016,1610612762,11.6,0,0.517,0.198,Jazz
0.439,14.2,2.57,111.1,0.778,0.5,21601066,240:00:00,119,1610612752,0.391,90.84,f,0.558,2016,1610612762,7.7,0,0.531,0.2,Jazz
0.595,16.9,1.57,113.3,0.721,0.477,21601082,240:00:00,99,1610612746,0.25,95.62,f,0.417,2016,1610612762,14.6,0,0.506,0.2,Jazz
0.659,20.5,2.25,105.8,0.884,0.571,21601102,240:00:00,115,1610612740,0.256,94.24,f,0.547,2016,1610612762,12.8,0,0.581,0.196,Jazz
0.524,18.3,2,87.3,0.947,0.614,21601120,240:00:00,122.6,1610612758,0.189,92.64,f,0.667,2016,1610612762,12,0,0.641,0.2,Jazz
0.606,17,1.67,92.6,0.714,0.528,21601134,240:00:00,104.8,1610612764,0.184,92.84,f,0.614,2016,1610612762,13.2,0,0.555,0.196,Jazz
0.558,18.6,2.4,118.9,0.75,0.534,21601151,240:00:00,111.1,1610612759,0.261,92.2,f,0.438,2016,1610612762,10.8,0,0.544,0.2,Jazz
0.538,17.7,1.31,94.1,0.851,0.623,21601164,240:00:00,117.3,1610612757,0.25,91.42,f,0.676,2016,1610612762,17.7,0,0.651,0.198,Jazz
0.644,22.7,2.07,119.8,0.75,0.693,21601185,240:00:00,129.5,1610612750,0.194,93.5,f,0.547,2016,1610612762,15.1,0,0.709,0.2,Jazz
0.613,15.8,1.36,113.4,0.76,0.442,21601194,240:00:00,92.9,1610612757,0.209,90.8,f,0.439,2016,1610612762,15.1,0,0.491,0.194,Jazz
0.707,20.8,2.42,107.1,0.814,0.516,21601211,240:00:00,108.7,1610612744,0.292,94.54,f,0.517,2016,1610612762,12.4,0,0.532,0.198,Jazz
0.615,18.9,1.41,105.8,0.659,0.571,21601227,240:00:00,105.4,1610612759,0.206,93.76,f,0.536,2016,1610612762,17.7,0,0.589,0.198,Jazz
0.553,17.3,1.62,99.5,0.778,0.532,41600171,240:00:00,102.8,1610612746,0.158,94.92,f,0.5,2016,1610612762,13.8,0,0.555,0.198,Jazz
0.444,14.7,1.45,125.4,0.727,0.623,41600173,240:00:00,118.1,1610612746,0.086,89.14,f,0.427,2016,1610612762,12.3,0,0.648,0.2,Jazz
0.6,20,1.85,108,0.854,0.608,41600174,240:00:00,117.7,1610612746,0.219,90,f,0.589,2016,1610612762,14.6,0,0.631,0.198,Jazz
0.714,19.7,1.79,99.2,0.923,0.512,41600175,240:00:00,101,1610612746,0.184,93.9,f,0.553,2016,1610612762,14.7,0,0.545,0.196,Jazz
0.563,15.2,2.25,106,0.737,0.455,41600176,240:00:00,102.7,1610612746,0.244,91.48,f,0.505,2016,1610612762,8.8,0,0.503,0.198,Jazz
0.55,17.9,1.83,97.4,0.783,0.544,41600177,240:00:00,114.1,1610612746,0.263,92.28,f,0.623,2016,1610612762,13.2,0,0.583,0.192,Jazz
0.658,19.8,1.79,113.7,0.878,0.518,41600221,240:00:00,100.8,1610612744,0.2,93.26,f,0.433,2016,1610612762,15,0,0.538,0.198,Jazz
0.5,15,1.27,113,0.791,0.524,41600222,240:00:00,101.2,1610612744,0.116,102.3,f,0.403,2016,1610612762,14.6,0,0.56,0.198,Jazz
0.633,15.8,2.11,109.5,0.822,0.435,41600223,240:00:00,94.8,1610612744,0.104,94.54,f,0.426,2016,1610612762,9.4,0,0.495,0.198,Jazz
0.394,10.5,1.3,119.9,0.842,0.416,41600224,240:00:00,93.8,1610612744,0.185,101.1,f,0.318,2016,1610612762,9.9,0,0.469,0.198,Jazz
0.683,21.4,1.87,98.7,0.811,0.562,21700010,240:00:00,109.2,1610612743,0.162,97.16,f,0.582,2017,1610612762,15.5,0,0.602,0.2,Jazz
0.622,18.2,1.21,101.6,0.756,0.539,21700023,240:00:00,100.5,1610612750,0.171,97.46,f,0.501,2017,1610612762,19.7,0,0.574,0.2,Jazz
0.579,17.8,1.16,91.2,0.81,0.552,21700036,240:00:00,100.3,1610612760,0.189,95.04,f,0.564,2017,1610612762,20.1,0,0.574,0.198,Jazz
0.588,16.4,1.11,108.2,0.75,0.475,21700054,240:00:00,89.5,1610612746,0.195,94.04,f,0.399,2017,1610612762,19.2,0,0.501,0.2,Jazz
0.625,15.2,0.83,97,0.698,0.455,21700062,240:00:00,83.8,1610612756,0.152,102.48,f,0.468,2017,1610612762,22.9,0,0.5,0.2,Jazz
0.486,14.3,0.78,88.2,0.714,0.551,21700082,240:00:00,102.4,1610612747,0.359,92.76,f,0.602,2017,1610612762,24.5,0,0.567,0.196,Jazz
0.658,19.9,1.79,92.9,0.763,0.575,21700098,240:00:00,108.8,1610612742,0.132,95.72,f,0.618,2017,1610612762,14.6,0,0.6,0.2,Jazz
0.471,11.8,1.14,92.9,0.804,0.45,21700115,265:00:00,102,1610612757,0.192,99.95,f,0.56,2017,1610612762,12.7,0,0.529,0.2,Jazz
0.314,9.5,0.79,114.4,0.821,0.488,21700128,240:00:00,105.8,1610612761,0.227,94.94,f,0.408,2017,1610612762,14.8,0,0.552,0.198,Jazz
0.579,16.3,1.57,129,0.833,0.506,21700140,240:00:00,105.2,1610612745,0.178,105.4,f,0.387,2017,1610612762,13.4,0,0.558,0.2,Jazz
0.5,10.6,1.25,96.1,0.795,0.348,21700156,240:00:00,86.3,1610612755,0.226,110.3,f,0.418,2017,1610612762,10.7,0,0.424,0.2,Jazz
0.48,10.6,0.67,84.9,0.837,0.372,21700175,240:00:00,75.8,1610612748,0.089,98.3,f,0.448,2017,1610612762,18.4,0,0.442,0.198,Jazz
0.463,14.5,1.19,105.8,0.762,0.547,21700187,240:00:00,114,1610612751,0.279,100.08,f,0.553,2017,1610612762,16,0,0.594,0.2,Jazz
0.622,18.1,1.53,113.8,0.821,0.524,21700197,240:00:00,102.3,1610612750,0.186,95.8,f,0.391,2017,1610612762,15.7,0,0.552,0.2,Jazz
0.559,15.9,1.36,116.5,0.7,0.538,21700206,240:00:00,110.4,1610612752,0.214,91.24,f,0.462,2017,1610612762,15.3,0,0.584,0.2,Jazz
0.538,16.6,1.31,115.9,0.879,0.57,21700219,240:00:00,112,1610612751,0.238,98.68,f,0.452,2017,1610612762,16.7,0,0.597,0.2,Jazz
0.66,21,2.82,88.4,0.784,0.551,21700229,240:00:00,121.5,1610612753,0.286,99.52,f,0.7,2017,1610612762,10.7,0,0.59,0.198,Jazz
0.6,14.4,1.29,101.2,0.75,0.406,21700244,240:00:00,85.7,1610612755,0.132,103.02,f,0.371,2017,1610612762,14,0,0.461,0.2,Jazz
0.575,18.5,3.29,84.4,0.822,0.547,21700265,240:00:00,117.8,1610612741,0.186,94.08,f,0.704,2017,1610612762,7.5,0,0.583,0.2,Jazz
0.674,23.8,3.1,112.4,0.758,0.679,21700285,240:00:00,128.2,1610612749,0.135,95.24,f,0.559,2017,1610612762,10.6,0,0.677,0.2,Jazz
0.571,19.1,2.18,84.6,0.739,0.563,21700301,240:00:00,114,1610612743,0.231,92,f,0.666,2017,1610612762,11.8,0,0.583,0.2,Jazz
0.595,19.2,2.78,110.7,0.864,0.565,21700325,240:00:00,117.5,1610612740,0.182,97.3,f,0.532,2017,1610612762,9.3,0,0.594,0.198,Jazz
0.776,26.7,2.92,116.1,0.697,0.676,21700317,240:00:00,133.8,1610612746,0.278,93.18,f,0.583,2017,1610612762,13.8,0,0.691,0.2,Jazz
0.674,22.5,1.81,75.7,0.778,0.671,21700349,240:00:00,129,1610612764,0.345,90.52,f,0.884,2017,1610612762,17.8,0,0.691,0.2,Jazz
0.529,14.5,1,100.6,0.684,0.5,21700351,240:00:00,96.7,1610612760,0.209,98.34,f,0.455,2017,1610612762,18.5,0,0.533,0.196,Jazz
0.5,14.3,1.31,111.4,0.778,0.513,21700366,240:00:00,103.2,1610612745,0.095,99.22,f,0.446,2017,1610612762,13.3,0,0.568,0.2,Jazz
0.606,15.6,1.25,122.6,0.765,0.487,21700381,240:00:00,100.7,1610612749,0.214,97.36,f,0.384,2017,1610612762,16.1,0,0.542,0.2,Jazz
0.571,17.8,1.41,100.7,0.827,0.511,21700409,240:00:00,94.3,1610612741,0.119,104.16,f,0.493,2017,1610612762,16,0,0.531,0.198,Jazz
0.556,16.7,1.43,114.9,0.707,0.52,21400007,240:00:00,102.6,1610612748,0.179,92.84,f,0.431,2014,1610612764,15.1,0,0.555,0.2,Wizards
0.564,17.5,1.83,100.5,0.912,0.531,21400016,240:00:00,107.8,1610612753,0.167,97.5,f,0.547,2014,1610612764,12.3,0,0.574,0.2,Wizards
0.7,20.8,1.47,94.6,0.636,0.575,21400031,240:00:00,107.4,1610612749,0.188,101.54,f,0.655,2014,1610612764,18.9,0,0.617,0.2,Wizards
0.667,20.6,2.17,89.9,0.674,0.538,21400051,240:00:00,108.5,1610612752,0.263,91.36,f,0.651,2014,1610612764,13.3,0,0.555,0.2,Wizards
0.706,17.5,2,90.6,0.72,0.412,21400063,265:00:00,90.5,1610612754,0.14,95.06,f,0.529,2014,1610612764,11.3,0,0.475,0.2,Wizards
0.633,14.7,1.46,106.6,0.773,0.38,21400077,240:00:00,89.3,1610612761,0.291,95.36,f,0.376,2014,1610612764,13.8,0,0.433,0.2,Wizards
0.59,18,1.64,91.8,0.818,0.494,21400083,240:00:00,105.3,1610612754,0.302,95.06,f,0.648,2014,1610612764,15.2,0,0.532,0.2,Wizards
0.675,19.9,2.45,105.4,0.833,0.5,21400109,240:00:00,109.7,1610612765,0.256,97.6,f,0.563,2014,1610612764,11.3,0,0.549,0.2,Wizards
0.738,23.1,2.58,101.2,0.775,0.518,21400132,240:00:00,104.2,1610612753,0.225,92.98,f,0.601,2014,1610612764,12.8,0,0.538,0.198,Wizards
0.676,18.9,1.79,108.5,0.767,0.5,21400163,240:00:00,103.8,1610612742,0.209,97.5,f,0.49,2014,1610612764,14.3,0,0.547,0.198,Wizards
0.585,18.6,1.41,82,0.795,0.512,21400179,240:00:00,95.8,1610612739,0.238,95.04,f,0.63,2014,1610612764,17.9,0,0.517,0.2,Wizards
0.628,18.4,1.59,97.6,0.805,0.505,21400190,240:00:00,111.4,1610612749,0.417,101.06,f,0.538,2014,1610612764,17.1,0,0.541,0.195,Wizards
0.694,17.6,1.25,107.1,0.721,0.482,21400205,240:00:00,101.2,1610612737,0.34,99.86,f,0.435,2014,1610612764,19.8,0,0.527,0.2,Wizards
0.727,19.6,1.33,120.6,0.731,0.5,21400211,240:00:00,94.9,1610612739,0.219,92.7,f,0.322,2014,1610612764,19.6,0,0.539,0.2,Wizards
0.6,18.1,1.5,88.7,0.723,0.493,21400236,240:00:00,99.7,1610612740,0.293,86.76,f,0.612,2014,1610612764,16.8,0,0.511,0.2,Wizards
0.744,23.1,2.07,96.4,0.833,0.611,21400250,240:00:00,119.5,1610612748,0.212,89.38,f,0.677,2014,1610612764,15.6,0,0.648,0.196,Wizards
0.733,22.7,3,96.7,0.82,0.516,21400264,240:00:00,110.6,1610612747,0.261,99.3,f,0.628,2014,1610612764,11,0,0.548,0.2,Wizards
0.778,23.7,2.19,85.4,0.792,0.571,21400278,240:00:00,120.3,1610612743,0.35,101.54,f,0.74,2014,1610612764,16.2,0,0.614,0.198,Wizards
0.618,14.8,1.11,94.9,0.8,0.425,21400294,240:00:00,88.4,1610612738,0.286,105.84,f,0.422,2014,1610612764,18.1,0,0.455,0.2,Wizards
0.682,19.9,1.3,110.9,0.729,0.565,21400302,265:00:00,108.9,1610612738,0.256,99.7,f,0.508,2014,1610612764,20.7,0,0.617,0.2,Wizards
0.634,21.5,2.6,98.9,0.805,0.537,21400318,240:00:00,104.6,1610612753,0.205,88.46,f,0.55,2014,1610612764,11.5,0,0.536,0.198,Wizards
0.718,21,1.75,101.4,0.7,0.544,21400329,240:00:00,108.1,1610612746,0.265,95.44,f,0.592,2014,1610612764,16.6,0,0.583,0.196,Wizards
0.488,16.1,1.33,88.1,0.721,0.512,21400350,240:00:00,98.6,1610612762,0.233,94.8,f,0.592,2014,1610612764,15.9,0,0.521,0.2,Wizards
0.674,21.8,2.9,99.6,0.766,0.558,21400363,240:00:00,116.1,1610612750,0.25,94.66,f,0.608,2014,1610612764,10.6,0,0.58,0.2,Wizards
0.615,19,2.67,109.2,0.821,0.513,21400388,240:00:00,117.3,1610612748,0.31,91.94,f,0.526,2014,1610612764,10.1,0,0.561,0.2,Wizards
0.324,9.2,0.85,110.6,0.692,0.428,21400406,240:00:00,98.1,1610612756,0.313,93.88,f,0.428,2014,1610612764,13.9,0,0.48,0.196,Wizards
0.553,16.8,2.63,99.4,0.81,0.455,21400419,240:00:00,93.8,1610612741,0.137,98.3,f,0.446,2014,1610612764,8.2,0,0.474,0.2,Wizards
0.568,19.9,2.5,98.5,0.842,0.552,21400427,240:00:00,116.7,1610612752,0.302,89.88,f,0.561,2014,1610612764,11.4,0,0.564,0.2,Wizards
0.622,19.9,1.56,88.4,0.83,0.528,21400445,240:00:00,97.7,1610612738,0.243,101.48,f,0.604,2014,1610612764,17.4,0,0.535,0.2,Wizards
0.6,16.5,1,98.9,0.707,0.534,21400463,240:00:00,103.7,1610612745,0.188,102.22,f,0.555,2014,1610612764,20.9,0,0.609,0.194,Wizards
0.667,16.8,0.96,115.4,0.927,0.473,21400470,240:00:00,88,1610612742,0.244,98.82,f,0.36,2014,1610612764,23.3,0,0.507,0.198,Wizards
0.692,20.4,1.8,114.3,0.838,0.53,21400489,240:00:00,104.5,1610612760,0.2,96.48,f,0.464,2014,1610612764,15.4,0,0.563,0.2,Wizards
0.575,19.2,2.56,114.9,0.71,0.512,21400499,240:00:00,104.9,1610612759,0.237,87.82,f,0.436,2014,1610612764,10.3,0,0.524,0.194,Wizards
0.605,18.9,1.92,95,0.744,0.494,21400515,240:00:00,105.2,1610612740,0.275,88.48,f,0.577,2014,1610612764,13.7,0,0.532,0.196,Wizards
0.718,21.7,1.75,96.8,0.778,0.566,21400525,240:00:00,109.5,1610612752,0.225,93.14,f,0.616,2014,1610612764,17.3,0,0.592,0.2,Wizards
0.659,20.1,2.08,89.2,0.766,0.523,21400543,240:00:00,107,1610612741,0.255,95.86,f,0.602,2014,1610612764,13.6,0,0.54,0.2,Wizards
0.694,19.6,1.25,125.6,0.705,0.507,21400558,240:00:00,94.1,1610612737,0.216,95.08,f,0.376,2014,1610612764,21.1,0,0.539,0.198,Wizards
0.541,16.6,1.33,90.9,0.833,0.533,21400569,240:00:00,109.1,1610612759,0.235,97.42,f,0.608,2014,1610612764,16.2,0,0.59,0.2,Wizards
0.725,21.8,1.93,104.7,0.805,0.545,21400579,240:00:00,111.7,1610612741,0.286,94.28,f,0.566,2014,1610612764,16,0,0.59,0.2,Wizards
0.742,18.8,1.21,105.5,0.784,0.452,21400590,240:00:00,87.9,1610612751,0.205,93.84,f,0.384,2014,1610612764,20.9,0,0.5,0.2,Wizards
0.575,18.4,1.77,101.2,0.766,0.552,21400605,240:00:00,111.4,1610612751,0.31,88.9,f,0.587,2014,1610612764,14.6,0,0.557,0.2,Wizards
0.578,18.9,1.13,75.2,0.8,0.599,21400612,240:00:00,112.2,1610612755,0.394,100.02,f,0.762,2014,1610612764,23.3,0,0.624,0.198,Wizards
0.605,15.7,1.92,94.5,0.804,0.415,21400633,265:00:00,93.3,1610612760,0.22,100.33,f,0.497,2014,1610612764,10.9,0,0.462,0.195,Wizards
0.6,19.2,1.85,103.2,0.83,0.518,21400656,240:00:00,96.8,1610612757,0.053,99.48,f,0.492,2014,1610612764,13.1,0,0.544,0.198,Wizards
0.604,19.7,1.61,106.2,0.741,0.556,21400666,265:00:00,108.2,1610612743,0.244,98.01,f,0.543,2014,1610612764,16.6,0,0.584,0.198,Wizards
0.5,15.2,1.19,94.8,0.84,0.513,21400680,240:00:00,101.2,1610612747,0.231,96.96,f,0.558,2014,1610612764,16.5,0,0.545,0.2,Wizards
0.351,10.5,1,106.1,0.833,0.466,21400691,240:00:00,102,1610612756,0.306,98.02,f,0.413,2014,1610612764,13.5,0,0.499,0.2,Wizards
0.703,17.9,1.18,109.9,0.824,0.532,21400707,265:00:00,108.4,1610612761,0.3,97.92,f,0.495,2014,1610612764,20.6,0,0.598,0.2,Wizards
0.576,15.8,1.58,97.5,0.846,0.444,21400719,240:00:00,96.3,1610612766,0.217,92.86,f,0.453,2014,1610612764,13.1,0,0.492,0.2,Wizards
0.559,15.7,1.58,108.4,0.8,0.468,21400732,240:00:00,98.8,1610612737,0.119,97.04,f,0.455,2014,1610612764,12.3,0,0.532,0.2,Wizards
0.571,16.1,1.54,101.2,0.7,0.446,21400742,240:00:00,91.1,1610612766,0.191,94.18,f,0.385,2014,1610612764,13.6,0,0.476,0.198,Wizards
0.705,21.8,2.21,83.1,0.729,0.557,21400759,240:00:00,119.8,1610612751,0.39,93.88,f,0.738,2014,1610612764,14.7,0,0.587,0.2,Wizards
0.758,18.4,1.14,86.4,0.833,0.474,21400776,240:00:00,98.1,1610612753,0.342,95.24,f,0.634,2014,1610612764,22.5,0,0.54,0.196,Wizards
0.641,18.8,1.56,103.9,0.795,0.488,21400791,240:00:00,100,1610612761,0.349,92.24,f,0.519,2014,1610612764,17.2,0,0.505,0.2,Wizards
0.579,16.5,1.22,122.9,0.756,0.448,21400809,240:00:00,89.9,1610612739,0.273,101.18,f,0.34,2014,1610612764,18.2,0,0.478,0.198,Wizards
0.757,21.3,2.33,110.4,0.653,0.471,21400823,240:00:00,96.6,1610612765,0.244,94.08,f,0.449,2014,1610612764,13,0,0.488,0.2,Wizards
0.548,16.8,0.88,111.2,0.9,0.563,21400838,240:00:00,101.7,1610612744,0.265,103.86,f,0.464,2014,1610612764,24.7,0,0.606,0.2,Wizards
0.636,16.1,1.11,95.7,0.767,0.402,21400848,240:00:00,77.4,1610612750,0.189,100.42,f,0.316,2014,1610612764,19.1,0,0.425,0.2,Wizards
0.667,14.7,1.54,90.9,0.76,0.344,21400857,240:00:00,78.9,1610612755,0.241,100.32,f,0.411,2014,1610612764,12.7,0,0.394,0.2,Wizards
0.568,17.1,1.62,97.7,0.775,0.519,21400870,240:00:00,110,1610612765,0.279,93.62,f,0.588,2014,1610612764,14.4,0,0.556,0.198,Wizards
0.657,18.2,2.09,99.8,0.744,0.464,21400893,240:00:00,98.5,1610612741,0.213,95.28,f,0.481,2014,1610612764,11.8,0,0.498,0.2,Wizards
0.632,18.3,1.41,102.8,0.805,0.506,21400920,240:00:00,102.1,1610612748,0.256,95.64,f,0.541,2014,1610612764,17.5,0,0.55,0.196,Wizards
0.613,15,1.12,99.3,0.778,0.438,21400929,240:00:00,90.7,1610612749,0.292,92.64,f,0.433,2014,1610612764,18.1,0,0.469,0.2,Wizards
0.477,17.3,1.62,73.6,0.837,0.529,21400938,240:00:00,103,1610612766,0.216,93,f,0.719,2014,1610612764,14.1,0,0.545,0.2,Wizards
0.625,18.8,1.79,85.1,0.696,0.531,21400963,240:00:00,109.6,1610612763,0.27,99.92,f,0.702,2014,1610612764,14.3,0,0.571,0.198,Wizards
0.651,21.6,2.15,101.8,0.744,0.611,21400977,240:00:00,122.2,1610612758,0.265,93.9,f,0.597,2014,1610612764,14.1,0,0.639,0.2,Wizards
0.61,19.9,3.57,103.4,0.725,0.543,21400991,240:00:00,111.2,1610612757,0.15,94.12,f,0.575,2014,1610612764,7.4,0,0.562,0.198,Wizards
0.485,14.4,0.73,95.9,0.714,0.571,21401015,240:00:00,98.7,1610612762,0.214,88.34,f,0.54,2014,1610612764,24.7,0,0.602,0.198,Wizards
0.73,20.4,3,111.4,0.778,0.465,21401031,240:00:00,101.9,1610612746,0.174,99.3,f,0.437,2014,1610612764,9.3,0,0.515,0.2,Wizards
0.6,15.8,1.24,106.7,0.875,0.42,21401042,240:00:00,89.7,1610612758,0.348,99.02,f,0.366,2014,1610612764,17.7,0,0.453,0.198,Wizards
0.556,12.6,1.25,111.2,0.635,0.352,21401053,240:00:00,76.4,1610612744,0.104,97.84,f,0.291,2014,1610612764,12.1,0,0.411,0.198,Wizards
0.394,11.3,1.3,104.8,0.816,0.473,21401063,240:00:00,105.5,1610612754,0.15,97.02,f,0.505,2014,1610612764,10.4,0,0.551,0.2,Wizards
0.6,15.6,1.5,88.3,0.864,0.423,21401076,265:00:00,88.1,1610612766,0.238,103.73,f,0.476,2014,1610612764,14,0,0.444,0.2,Wizards
0.586,13.6,1,100.5,0.667,0.413,21401097,240:00:00,93.5,1610612745,0.229,97.9,f,0.479,2014,1610612764,17.5,0,0.498,0.2,Wizards
0.75,24.1,1.83,94.4,0.776,0.605,21401114,240:00:00,112,1610612755,0.281,96.58,f,0.656,2014,1610612764,19,0,0.619,0.196,Wizards
0.744,22.7,2.91,91.8,0.8,0.5,21401128,240:00:00,103.8,1610612752,0.267,96.04,f,0.603,2014,1610612764,11.3,0,0.514,0.2,Wizards
0.632,19.3,1.41,87.4,0.791,0.532,21401141,240:00:00,97.5,1610612763,0.158,94.66,f,0.564,2014,1610612764,18,0,0.552,0.196,Wizards
0.745,26.5,2.33,95.9,0.696,0.708,21401162,240:00:00,130.6,1610612755,0.24,92.5,f,0.741,2014,1610612764,16.5,0,0.725,0.198,Wizards
0.719,17.2,1.1,125.6,0.733,0.421,21401177,240:00:00,85.6,1610612751,0.347,93.3,f,0.307,2014,1610612764,22.5,0,0.447,0.193,Wizards
0.564,16,1.16,96.5,0.841,0.512,21401198,240:00:00,106,1610612737,0.311,102.22,f,0.551,2014,1610612764,18.6,0,0.557,0.2,Wizards
0.636,15.5,1.91,82,0.772,0.37,21401215,265:00:00,83.8,1610612754,0.255,92.87,f,0.548,2014,1610612764,10.8,0,0.411,0.197,Wizards
0.619,17.8,1.86,109.2,0.761,0.474,21401225,265:00:00,102.6,1610612739,0.313,94.51,f,0.494,2014,1610612764,13.3,0,0.508,0.198,Wizards
0.564,15.9,2,85.9,0.808,0.424,41400131,265:00:00,95.3,1610612761,0.333,89.55,f,0.556,2014,1610612764,11.3,0,0.44,0.198,Wizards
0.619,19.1,1.63,105.9,0.875,0.595,41400132,240:00:00,117,1610612761,0.303,100.02,f,0.601,2014,1610612764,16,0,0.623,0.198,Wizards
0.75,20.2,1.59,93.1,0.792,0.553,41400133,240:00:00,106.4,1610612761,0.184,103,f,0.595,2014,1610612764,17.1,0,0.591,0.2,Wizards
0.732,22.6,2.14,97.1,0.773,0.655,41400134,240:00:00,131.6,1610612761,0.229,95.88,f,0.698,2014,1610612764,14.7,0,0.703,0.196,Wizards
0.474,14.2,2.25,98.8,0.709,0.467,41400201,240:00:00,111,1610612737,0.294,96.42,f,0.527,2014,1610612764,8.5,0,0.516,0.196,Wizards
0.6,16.8,1.31,111.6,0.75,0.5,41400202,240:00:00,92.6,1610612737,0.175,96.08,f,0.377,2014,1610612764,16.5,0,0.51,0.2,Wizards
0.73,20.3,1.8,104.4,0.81,0.538,41400203,240:00:00,106.4,1610612737,0.231,96.76,f,0.517,2014,1610612764,15.5,0,0.567,0.196,Wizards
0.553,16.1,1.24,107.8,0.756,0.518,41400204,240:00:00,101.5,1610612737,0.27,98.92,f,0.456,2014,1610612764,17.1,0,0.546,0.198,Wizards
0.606,14.9,1.05,82.1,0.717,0.398,41400205,240:00:00,80.2,1610612737,0.26,100.44,f,0.466,2014,1610612764,18.8,0,0.426,0.2,Wizards
0.559,14.1,1.58,98.6,0.755,0.387,41400206,240:00:00,92.9,1610612737,0.34,96.68,f,0.479,2014,1610612764,12.2,0,0.438,0.198,Wizards
0.515,13.1,0.94,83.4,0.667,0.435,21500004,240:00:00,89.8,1610612753,0.278,101.14,f,0.518,2015,1610612764,18.4,0,0.463,0.198,Wizards
0.714,18.7,1.19,108.3,0.829,0.603,21500027,240:00:00,117.6,1610612749,0.235,102.34,f,0.532,2015,1610612764,20.9,0,0.675,0.2,Wizards
0.447,12.1,0.89,106.3,0.78,0.456,21500034,240:00:00,97.8,1610612752,0.262,111.3,f,0.444,2015,1610612764,16.9,0,0.526,0.197,Wizards
0.643,20.7,2.7,97.2,0.763,0.529,21500061,240:00:00,102.9,1610612759,0.091,100.48,f,0.532,2015,1610612764,10.1,0,0.547,0.2,Wizards
0.639,15.8,0.96,108.1,0.7,0.455,21500076,240:00:00,87.4,1610612738,0.208,110.62,f,0.374,2015,1610612764,21.4,0,0.499,0.2,Wizards
0.711,19.5,1.04,110,0.767,0.538,21500086,240:00:00,95.7,1610612737,0.216,103.54,f,0.427,2015,1610612764,25.1,0,0.579,0.198,Wizards
0.447,12.7,2.13,122.8,0.744,0.418,21500107,240:00:00,96.7,1610612760,0.218,103.1,f,0.361,2015,1610612764,7.7,0,0.466,0.2,Wizards
0.744,21.6,2.64,95.6,0.875,0.542,21500139,240:00:00,109.7,1610612753,0.152,101,f,0.569,2015,1610612764,11.2,0,0.572,0.2,Wizards
0.676,20,2.08,90,0.857,0.614,21500158,240:00:00,122.3,1610612749,0.176,94.8,f,0.699,2015,1610612764,12.8,0,0.653,0.2,Wizards
0.579,18.1,1.69,101.9,0.805,0.532,21500192,240:00:00,106.8,1610612765,0.231,92.02,f,0.545,2015,1610612764,14.3,0,0.559,0.196,Wizards
0.711,19.1,1.29,119.3,0.811,0.536,21500209,240:00:00,101.4,1610612754,0.227,103.84,f,0.428,2015,1610612764,20.1,0,0.566,0.2,Wizards
0.484,12.1,1.07,101.4,0.769,0.414,21500215,240:00:00,88.8,1610612766,0.208,98.76,f,0.379,2015,1610612764,14.3,0,0.458,0.2,Wizards
